index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title,Sentiment,Score
1776,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=177, India ,3-Nov-2019,Batter life is good comparatively with other IPhones.,4.0 out of 5 stars,Apple,MOHAMMAD SHABEER,Budget phone,positive,0.606359899
1777,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=177, India ,9-Nov-2019,Superb phone,5.0 out of 5 stars,Apple,samara simhareddy,Superb phone,positive,0.606359899
1778,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=177, India ,24-Dec-2019,Super But missing my iPhone XR Red 64gb,4.0 out of 5 stars,Apple,muruganSricable,9443131911,positive,0.66110009
1779,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=177, India ,20-Oct-2019,Love this phone,5.0 out of 5 stars,Apple,Karthick,Performance,positive,0.66110009
1780,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,4-Sep-2019,"No fingerprint , it uses face id. No dual camera but better potrait mode than one plus 7pro. Battery life is intermediate.",4.0 out of 5 stars,Apple,Haritha K M,Above average phone.,positive,0.606359899
1781,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,19-Nov-2019,"The speaker has strange sound, I shall request for the full refund,have lost my faith from Amazon.Please connect urgently.",1.0 out of 5 stars,Apple,Smriti,Extremely dissappointed,positive,0.661100328
1782,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,25-Jan-2019,Good,5.0 out of 5 stars,Apple,An User ,Good,positive,0.747274876
1783,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,3-Nov-2019,Awesome with good camera and a strong battery long last for a day!,5.0 out of 5 stars,Apple,Kishore Mathiyarasu,Superb Battery !,positive,0.621704757
1784,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,26-Sep-2019,Very nice phone,5.0 out of 5 stars,Apple,Amazon Customer,Good,positive,0.747274876
1785,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,16-Nov-2019,Awesome mobile with Good battery life and speed face recognition. As speed as what I thought of before purchase..,5.0 out of 5 stars,Apple,Areef Ali,More than Expected,positive,0.645572841
1786,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,2-Mar-2020,The most amazing thing about XR is it’s battery life.,5.0 out of 5 stars,Apple,Sandeep Singh,Value for money.,positive,0.673283935
1787,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,22-Oct-2019,Good,5.0 out of 5 stars,Apple,Tetey,Excellent,positive,0.79475683
1788,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,12-Jul-2019,"The seller was rude and in a hurry , still new to this phone. It’s works just fine just feels weird without the touch sensor",3.0 out of 5 stars,Apple,Amazon Customer,Awesome! I guess,positive,0.814643562
1789,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=178, India ,15-Oct-2019,Good,4.0 out of 5 stars,Apple,Naresh,Good,positive,0.747274876
1790,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,5-Mar-2020,Nice iphone,5.0 out of 5 stars,Apple,Arshdeep singh,Good,positive,0.747274876
1791,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,12-Jul-2019,"The screen got damaged but it was not observed by us initially. By the time we have seen , we are unable to cancel or replace the product",3.0 out of 5 stars,Apple,Praneeth,Damaged screen,positive,0.641641617
1792,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,25-Aug-2019,All are working good,5.0 out of 5 stars,Apple,Victor Francis,Good,positive,0.747274876
1793,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,8-Aug-2019,Every feature is good.sixe of screen is large.battery life is more than 24 hrs.Very much satified with I phone XR.Value for price.,5.0 out of 5 stars,Apple,Gurmukh S.,I phone XR great purchase,positive,0.700081766
1794,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,18-Oct-2019,Good,5.0 out of 5 stars,Apple,Amazon Customer,Good,positive,0.747274876
1795,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,2-Oct-2019,I received a defective iPhone. The quality standards were not maintained & its a shame that it has happened to an iPhone.,1.0 out of 5 stars,Apple,shubham awaghade,Quality defect,positive,0.66110009
1796,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,9-Nov-2019,I have bought iPhone XR on 3 october on amazon and my headset are not working where should I consult for it’s replacement,5.0 out of 5 stars,Apple,karthik,Replacement of accessories,positive,0.655316412
1797,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,5-Oct-2019,Amazing product,5.0 out of 5 stars,Apple,Manoj,Amazing,positive,0.80165869
1798,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,17-Nov-2019,"Nice phone, but not the value for money",4.0 out of 5 stars,Apple,Rakesh K V ,Nice phone,positive,0.794677734
1799,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=179, India ,7-Nov-2019,Perfect,4.0 out of 5 stars,Apple,Siddhartha R.,Always good,positive,0.781689286
1800,Apple iPhone XR (64GB) - Black,One person found this helpful,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,13-Nov-2019,Duplicate charger have been imposed upon me.,1.0 out of 5 stars,Apple,Himanshu Banwal,Duplicate product,positive,0.66110009
1801,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,21-Aug-2019,Very good phone,5.0 out of 5 stars,Apple,upendra,Excellent,positive,0.79475683
1802,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,3-Aug-2019,It has good graphics and camera quality.,5.0 out of 5 stars,Apple,pawan,Better graphics and camera quality,positive,0.66177088
1803,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,2-Nov-2019,"Nice phone. Good battery life, user friendly interface. Minus point is that it does not have fingerprint sensor.",4.0 out of 5 stars,Apple,Mayur Bansal,Nice,positive,0.830548525
1804,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,2-Oct-2019,Great product ... Got it on amazon indian festival season,5.0 out of 5 stars,Apple,Nikhilpm,Amazing phone for 40K,positive,0.775923908
1805,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,17-Aug-2019,Good product,5.0 out of 5 stars,Apple,Mahipal Rautela,Good product,positive,0.747274876
1806,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,4-Dec-2019,Excellent iPhone model!,5.0 out of 5 stars,Apple,Amazon Customer,Excellent iPhone Mobile,positive,0.687442839
1807,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,9-Nov-2019,Good battery life,5.0 out of 5 stars,Apple,raghav,Battery beast,positive,0.621704757
1808,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,20-Sep-2019,"Iphone is Iphone, have used android before but like over all look and feel of iOS is way better.",5.0 out of 5 stars,Apple,Jinen,Value for Money,positive,0.673283935
1809,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=180, India ,6-Oct-2019,"Excellent performance, fantastic phone.",5.0 out of 5 stars,Apple,USP,Excellent product,positive,0.79475683
1810,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,1-Mar-2020,Best phone,5.0 out of 5 stars,Apple,ASHIS KUMAR,Best phone,positive,0.712235808
1811,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,4-Oct-2019,The phone is decent.If you get it for 40k then it makes sense but any more than that its not worth much,5.0 out of 5 stars,Apple,Amazon Customer,Around 40k perfect price,positive,0.761342168
1812,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,6-Nov-2019,Got it for 38k in sale..good work by amazon..genuine product with fast delivery,5.0 out of 5 stars,Apple,Abhiney,Good deal to buy from amazon,positive,0.723760128
1813,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,21-Oct-2019,Best buy ever,5.0 out of 5 stars,Apple,Amazon Customer,Love iphone,positive,0.693396389
1814,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,26-Oct-2019,The battery life is not so good.,4.0 out of 5 stars,Apple,vijay desai,Battery life,positive,0.621704757
1815,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,23-Jul-2019,Good value for money. Expensive but worth it. Was earlier using iPhone 6 and this is a great upgrade.,5.0 out of 5 stars,Apple,onkar singh,Good value for money,positive,0.757497132
1816,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,24-Nov-2019,Nice phone from apple big screen good battery and on top of that dual sim,4.0 out of 5 stars,Apple,Viren Kavil,An apple keeps others away,negative,0.449744642
1817,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,13-Oct-2019,Like,5.0 out of 5 stars,Apple,Asit ku samantasinghar,Wwwoooww,positive,0.66110009
1818,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,29-Feb-2020,Nice Phone... White colour is sophisticated and looks premium...,4.0 out of 5 stars,Apple,Pankajkumar Jagtap,White colour is awesome,positive,0.873072505
1819,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=181, India ,9-Oct-2019,"Amazing product camera is good ,I can’t  use the fingerprint reader.",5.0 out of 5 stars,Apple,Md.Jahangir,Amazing,positive,0.80165869
1820,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,2-Oct-2019,"Value for money, highly recommended @this price range.",5.0 out of 5 stars,Apple,Viraat Mathur,BEST PURCHASE @38k,positive,0.74677521
1821,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,15-Oct-2019,Battery life is amazing phone is pretty awesome,4.0 out of 5 stars,Apple,Shashank kumar,Loved it,positive,0.685893118
1822,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,26-Oct-2019,Got it at Rs 40k,5.0 out of 5 stars,Apple,Anil kumar chowdary,Good Mobile,positive,0.747274876
1823,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,2-Mar-2020,It’s a gud phone but a lill bulky!! Battery life is awesome !! Phone is working well!!,3.0 out of 5 stars,Apple,Brij,Gud one,positive,0.66110009
1824,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,11-Feb-2020,Thats amazing iphone in this price .,5.0 out of 5 stars,Apple,naman singh,"Battery life ,quality ,performance every thing is good",positive,0.749759912
1825,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,3-Oct-2019,The phone is awesome i am quite happy with Amazon.,5.0 out of 5 stars,Apple,ashish alvin patrick,Really happy with it.,positive,0.822503686
1826,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,5-Dec-2019,"Battery life is good , camera is not that good at this price point , games run smooth but gets heated.",3.0 out of 5 stars,Apple,Amazon Customer,It’s ok,positive,0.788541913
1827,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,18-Oct-2019,Product was awesome and now itself feeling the enthusiasm of xr,4.0 out of 5 stars,Apple,Abraar khan,Best iPhone for the price,positive,0.718692064
1828,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,6-Oct-2019,apple Phones need not strive on reviews. They are just amazing small machines!,5.0 out of 5 stars,Apple,USD,Amazing phone!,positive,0.761429012
1829,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=182, India ,24-Aug-2019,"Good response time for Face unlock, excellent camera and a decent battery life",5.0 out of 5 stars,Apple,mahesh,Overall very good,positive,0.734200895
1830,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,21-Dec-2019,There is nothing to dislike because i got the same thing that company made ...,5.0 out of 5 stars,Apple,sunny,Good,positive,0.747274876
1831,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,9-Mar-2020,Excellent,5.0 out of 5 stars,Apple,kota,I phone XR,neutral,0.548925996
1832,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,2-Dec-2019,Awesome camera.The only weak point I got upset is the weight of the phone.Apart from that everything looks mesmerising.,5.0 out of 5 stars,Apple,Melvi,iPhone XR,neutral,0.525615335
1833,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,14-Oct-2019,It’s awesome,5.0 out of 5 stars,Apple,Amazon Customer,Very good at 41k,positive,0.739418387
1834,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,5-Feb-2020,Voice is not coming need to exchange,1.0 out of 5 stars,Apple,muzammil,Not working,negative,0.182832107
1835,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,20-Jul-2019,It has Face ID that works well. Awesome product !,5.0 out of 5 stars,Apple,Hawks,10-Oct,positive,0.66110009
1836,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,30-Oct-2019,"Hi phone is good but USB cable didn’t work from the start, kindly sent a new USB cable bcoz i cant use my phone.",4.0 out of 5 stars,Apple,Abhijit Bugde,USB cable not working,negative,0.163814306
1837,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,3-Mar-2020,Amazed by speed and camera quality! Apple never disappoints me!,5.0 out of 5 stars,Apple,Amazon Customer,Just loving it!!!,positive,0.740112662
1838,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,4-Jan-2020,Apple is always best in their segments,5.0 out of 5 stars,Apple,Devashish Das,Classs,positive,0.66110009
1839,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=183, India ,16-Oct-2019,As always the best product from Apple is the best,5.0 out of 5 stars,Apple,pooja,Amazing,positive,0.80165869
1840,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,13-Jan-2020,"The best and the only iPhone which broke iPhone 6’s record, this is worth 43k without a doubt",5.0 out of 5 stars,Apple,Vijay,The best iPhone with the best colour,positive,0.927908361
1841,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,14-Jul-2019,What to say...just wow!!!,5.0 out of 5 stars,Apple,Amazon Customer,Beast XR,positive,0.66110009
1842,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,3-Jan-2020,Excellent Phone.,5.0 out of 5 stars,Apple,Amazon Customer,Excellent Phone,positive,0.753557563
1843,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,7-Oct-2019,Amazing phone.,5.0 out of 5 stars,Apple,jaydeep,Value for money,positive,0.673283935
1844,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,12-Nov-2019,"This mobile is completely worrest, signal issues iam using airtel sim signal receiving problem please solve my problem",1.0 out of 5 stars,Apple,Amazon Customer,Mobile is not good,negative,0.221296296
1845,Apple iPhone XR (64GB) - Black,0,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,23-Dec-2019,A disappointment.Never purchase iPhone from here.They are defective.In my case one speaker is not working.Such a shame,1.0 out of 5 stars,Apple,Sudeep Sarkar,defective iphone,neutral,0.559634924
1846,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,2-Feb-2020,Simply the beast at least.,5.0 out of 5 stars,Apple,Ramesh,I’m loving it,positive,0.694726646
1847,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,10-Mar-2020,Good,5.0 out of 5 stars,Apple,Mallayya,Excellent,positive,0.79475683
1848,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,24-Feb-2020,Battery back is not as told,5.0 out of 5 stars,Apple,shifa khan,No battery back up,neutral,0.531774104
1849,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=184, India ,2-Nov-2019,Amazing experience only limitation little bit heavy and thick. Face ID very fast. Good sound quality.,5.0 out of 5 stars,Apple,shashank ,I phone xr,neutral,0.548925996
1850,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,27-Oct-2019,Worth buying,5.0 out of 5 stars,Apple,Dinesh B Chavan,Excellent choice,positive,0.806385159
1851,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,4-Nov-2019,Very smooth and comfortable,5.0 out of 5 stars,Apple,Shravani,Classy product from apple,positive,0.61766535
1852,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,15-Jun-2019,"Good look.i have to see its performance,at present i am annoyed with its ringtone.also file transfer though shareit app does not work",4.0 out of 5 stars,Apple,Vijai Kumar Ranjan,Ringtone is very very low even if adjustments made as per iphone guide.,positive,0.661068499
1853,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,5-Oct-2019,Great purchase.Thank you amazon,5.0 out of 5 stars,Apple,sridhar,Got more for less,positive,0.663496256
1854,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,1-Dec-2019,Good,5.0 out of 5 stars,Apple,krishna,Good,positive,0.747274876
1855,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=185, India ,3-Nov-2019,iphone have short battery life as compared to android .,5.0 out of 5 stars,Apple,bhavishya deep,good,positive,0.747274876
